row_type,backend,N,iteration,measure,seconds
ITER,FLINT,5,21,keygen,0.064946
ITER,FLINT,5,22,keygen,0.065321
ITER,FLINT,5,23,keygen,0.065041
ITER,FLINT,5,24,keygen,0.064902
SUMMARY,FLINT,5,,keygen_avg,0.065109
ITER,FLINT,6,0,keygen,0.092163
ITER,FLINT,6,1,keygen,0.090723
ITER,FLINT,6,2,keygen,0.091368
ITER,FLINT,6,3,keygen,0.090701
ITER,FLINT,6,4,keygen,0.092985
ITER,FLINT,6,5,keygen,0.091276
ITER,FLINT,6,6,keygen,0.091478
ITER,FLINT,6,7,keygen,0.091921
ITER,FLINT,6,8,keygen,0.091780
ITER,FLINT,6,9,keygen,0.092160
ITER,FLINT,6,10,keygen,0.093062
ITER,FLINT,6,11,keygen,0.092645
ITER,FLINT,6,12,keygen,0.093477
ITER,FLINT,6,13,keygen,0.095551
ITER,FLINT,6,14,keygen,0.093656
ITER,FLINT,6,15,keygen,0.092668
ITER,FLINT,6,16,keygen,0.094020
ITER,FLINT,6,17,keygen,0.093062
ITER,FLINT,6,18,keygen,0.093764
ITER,FLINT,6,19,keygen,0.093371
ITER,FLINT,6,20,keygen,0.093628
ITER,FLINT,6,21,keygen,0.093631
ITER,FLINT,6,22,keygen,0.095864
ITER,FLINT,6,23,keygen,0.093832
ITER,FLINT,6,24,keygen,0.094042
SUMMARY,FLINT,6,,keygen_avg,0.092913
ITER,FLINT,7,0,keygen,0.126456
ITER,FLINT,7,1,keygen,0.124743
ITER,FLINT,7,2,keygen,0.126994
ITER,FLINT,7,3,keygen,0.126151
ITER,FLINT,7,4,keygen,0.128305
ITER,FLINT,7,5,keygen,0.126932
ITER,FLINT,7,6,keygen,0.128136
ITER,FLINT,7,7,keygen,0.128340
ITER,FLINT,7,8,keygen,0.128542
ITER,FLINT,7,9,keygen,0.128928
ITER,FLINT,7,10,keygen,0.130025
ITER,FLINT,7,11,keygen,0.128141
ITER,FLINT,7,12,keygen,0.127721
ITER,FLINT,7,13,keygen,0.128253
ITER,FLINT,7,14,keygen,0.128241
ITER,FLINT,7,15,keygen,0.129064
ITER,FLINT,7,16,keygen,0.129511
ITER,FLINT,7,17,keygen,0.130007
ITER,FLINT,7,18,keygen,0.129748
ITER,FLINT,7,19,keygen,0.130871
ITER,FLINT,7,20,keygen,0.130694
ITER,FLINT,7,21,keygen,0.131494
ITER,FLINT,7,22,keygen,0.131770
ITER,FLINT,7,23,keygen,0.132864
ITER,FLINT,7,24,keygen,0.131601
SUMMARY,FLINT,7,,keygen_avg,0.128941
ITER,FLINT,8,0,keygen,0.170237
ITER,FLINT,8,1,keygen,0.168615
ITER,FLINT,8,2,keygen,0.169923
ITER,FLINT,8,3,keygen,0.169952
ITER,FLINT,8,4,keygen,0.171830
ITER,FLINT,8,5,keygen,0.171437
ITER,FLINT,8,6,keygen,0.172744
ITER,FLINT,8,7,keygen,0.172648
ITER,FLINT,8,8,keygen,0.174251
ITER,FLINT,8,9,keygen,0.174070
ITER,FLINT,8,10,keygen,0.174404
ITER,FLINT,8,11,keygen,0.173757
ITER,FLINT,8,12,keygen,0.174676
ITER,FLINT,8,13,keygen,0.174866
ITER,FLINT,8,14,keygen,0.174751
ITER,FLINT,8,15,keygen,0.175629
ITER,FLINT,8,16,keygen,0.177238
ITER,FLINT,8,17,keygen,0.177950
ITER,FLINT,8,18,keygen,0.178034
ITER,FLINT,8,19,keygen,0.178940
ITER,FLINT,8,20,keygen,0.178966
ITER,FLINT,8,21,keygen,0.180281
ITER,FLINT,8,22,keygen,0.180552
ITER,FLINT,8,23,keygen,0.180202
ITER,FLINT,8,24,keygen,0.180366
SUMMARY,FLINT,8,,keygen_avg,0.175053
ITER,FLINT,9,0,keygen,0.226492
ITER,FLINT,9,1,keygen,0.224323
ITER,FLINT,9,2,keygen,0.226570
ITER,FLINT,9,3,keygen,0.225341
ITER,FLINT,9,4,keygen,0.229030
