row_type,backend,N,iteration,measure,seconds
ITER,FLINT,5,2,derive_shared_key,0.106165
ITER,FLINT,5,3,derive_shared_key,0.107475
ITER,FLINT,5,4,derive_shared_key,0.107132
ITER,FLINT,5,5,derive_shared_key,0.107977
ITER,FLINT,5,6,derive_shared_key,0.108420
ITER,FLINT,5,7,derive_shared_key,0.108031
ITER,FLINT,5,8,derive_shared_key,0.108649
ITER,FLINT,5,9,derive_shared_key,0.111496
ITER,FLINT,5,10,derive_shared_key,0.111631
ITER,FLINT,5,11,derive_shared_key,0.112082
ITER,FLINT,5,12,derive_shared_key,0.112188
ITER,FLINT,5,13,derive_shared_key,0.113065
ITER,FLINT,5,14,derive_shared_key,0.112283
ITER,FLINT,5,15,derive_shared_key,0.113016
ITER,FLINT,5,16,derive_shared_key,0.112822
ITER,FLINT,5,17,derive_shared_key,0.112997
ITER,FLINT,5,18,derive_shared_key,0.138776
ITER,FLINT,5,19,derive_shared_key,0.142993
ITER,FLINT,5,20,derive_shared_key,0.125075
ITER,FLINT,5,21,derive_shared_key,0.125033
ITER,FLINT,5,22,derive_shared_key,0.136809
ITER,FLINT,5,23,derive_shared_key,0.142967
ITER,FLINT,5,24,derive_shared_key,0.128654
SUMMARY,FLINT,5,,derive_shared_key_avg,0.116741
ITER,FLINT,6,0,derive_shared_key,0.149287
ITER,FLINT,6,1,derive_shared_key,0.132962
ITER,FLINT,6,2,derive_shared_key,0.133128
ITER,FLINT,6,3,derive_shared_key,0.149580
ITER,FLINT,6,4,derive_shared_key,0.149780
ITER,FLINT,6,5,derive_shared_key,0.149884
ITER,FLINT,6,6,derive_shared_key,0.184796
ITER,FLINT,6,7,derive_shared_key,0.195198
ITER,FLINT,6,8,derive_shared_key,0.171109
ITER,FLINT,6,9,derive_shared_key,0.149757
ITER,FLINT,6,10,derive_shared_key,0.149599
ITER,FLINT,6,11,derive_shared_key,0.171054
ITER,FLINT,6,12,derive_shared_key,0.153181
ITER,FLINT,6,13,derive_shared_key,0.149613
ITER,FLINT,6,14,derive_shared_key,0.171077
ITER,FLINT,6,15,derive_shared_key,0.160726
ITER,FLINT,6,16,derive_shared_key,0.149603
ITER,FLINT,6,17,derive_shared_key,0.171182
ITER,FLINT,6,18,derive_shared_key,0.168048
ITER,FLINT,6,19,derive_shared_key,0.149700
ITER,FLINT,6,20,derive_shared_key,0.166304
ITER,FLINT,6,21,derive_shared_key,0.171414
ITER,FLINT,6,22,derive_shared_key,0.149707
ITER,FLINT,6,23,derive_shared_key,0.159312
ITER,FLINT,6,24,derive_shared_key,0.171211
SUMMARY,FLINT,6,,derive_shared_key_avg,0.159088
ITER,FLINT,7,0,derive_shared_key,0.174116
ITER,FLINT,7,1,derive_shared_key,0.197997
