Connected to Firebase database: new-proyect-506c9
row_type,backend,N,iteration,measure,seconds
ITER,RUST,32,5,handler_final_step,0.005340
ITER,RUST,32,5,handler_steps_total,0.215078
ITER,RUST,32,6,handler_first_step,0.175036
ITER,RUST,32,6,handler_second_step,0.005116
ITER,RUST,32,6,handler_final_step,0.004608
ITER,RUST,32,6,handler_steps_total,0.184760
ITER,RUST,32,7,handler_first_step,0.174995
ITER,RUST,32,7,handler_second_step,0.005135
ITER,RUST,32,7,handler_final_step,0.004564
ITER,RUST,32,7,handler_steps_total,0.184694
ITER,RUST,32,8,handler_first_step,0.204104
ITER,RUST,32,8,handler_second_step,0.005955
ITER,RUST,32,8,handler_final_step,0.005401
ITER,RUST,32,8,handler_steps_total,0.215460
ITER,RUST,32,9,handler_first_step,0.174981
ITER,RUST,32,9,handler_second_step,0.005204
ITER,RUST,32,9,handler_final_step,0.004563
ITER,RUST,32,9,handler_steps_total,0.184748
SUMMARY,RUST,32,,handler_first_step_avg,0.205815
SUMMARY,RUST,32,,handler_second_step_avg,0.006047
SUMMARY,RUST,32,,handler_final_step_avg,0.005395
SUMMARY,RUST,32,,handler_steps_total_avg,0.217258
